"LSOA21CD","LSOA11CD","postcode_count","postcode_pct"
"E01000757","E01000757",31,1
"E01000758","E01000757",1,0.0333333333333333
"E01000758","E01000758",29,0.966666666666667
"E01000759","E01000759",33,1
"E01000760","E01000760",37,1
"E01000761","E01000761",22,1
"E01000762","E01000762",41,1
"E01000763","E01000763",26,1
"E01000764","E01000764",27,0.964285714285714
"E01000764","E01000827",1,0.0357142857142857
"E01000765","E01000765",43,1
"E01000766","E01000766",30,1
"E01000767","E01000767",26,1
"E01000768","E01000768",32,1
"E01000769","E01000769",23,1
"E01000770","E01000770",42,1
"E01000771","E01000771",29,1
"E01000772","E01000772",43,1
"E01000773","E01000773",21,1
"E01000774","E01000774",26,1
"E01000775","E01000775",82,1
"E01000777","E01000777",20,1
"E01000778","E01000778",34,1
"E01000779","E01000779",39,1
"E01000780","E01000779",1,0.0333333333333333
"E01000780","E01000780",29,0.966666666666667
"E01000781","E01000781",19,1
"E01000782","E01000782",27,1
"E01000783","E01000783",26,1
"E01000784","E01000784",25,1
"E01000785","E01000785",23,1
"E01000786","E01000786",28,1
"E01000787","E01000787",24,1
"E01000788","E01000788",33,1
"E01000789","E01000789",37,1
"E01000790","E01000790",119,1
"E01000791","E01000791",23,1
"E01000792","E01000786",1,0.0357142857142857
"E01000792","E01000792",27,0.964285714285714
"E01000793","E01000793",28,1
"E01000794","E01000794",28,1
"E01000795","E01000795",22,1
"E01000796","E01000796",42,0.976744186046512
"E01000796","E01000800",1,0.0232558139534884
"E01000797","E01000797",39,1
"E01000798","E01000798",38,1
"E01000799","E01000798",1,0.0204081632653061
"E01000799","E01000799",48,0.979591836734694
"E01000800","E01000800",46,1
"E01000801","E01000801",28,1
"E01000802","E01000802",29,0.966666666666667
"E01000802","E01000805",1,0.0333333333333333
"E01000803","E01000803",36,1
"E01000804","E01000804",35,1
"E01000805","E01000805",37,1
"E01000806","E01000806",25,1
"E01000807","E01000807",37,1
"E01000808","E01000808",27,1
"E01000809","E01000809",26,1
"E01000810","E01000810",28,1
"E01000811","E01000811",19,1
"E01000812","E01000812",37,1
"E01000813","E01000813",27,1
"E01000814","E01000814",29,1
"E01000815","E01000807",1,0.0357142857142857
"E01000815","E01000815",27,0.964285714285714
"E01000816","E01000816",22,1
"E01000818","E01000818",29,1
"E01000819","E01000819",33,1
"E01000820","E01000820",36,1
"E01000822","E01000822",25,1
"E01000823","E01000823",31,1
"E01000824","E01000824",20,1
"E01000825","E01000825",32,1
"E01000826","E01000826",24,1
"E01000827","E01000827",38,1
"E01000828","E01000828",42,0.976744186046512
"E01000828","E01000830",1,0.0232558139534884
"E01000829","E01000829",28,1
"E01000830","E01000830",31,1
"E01000831","E01000831",39,1
"E01000832","E01000832",28,1
"E01000833","E01000833",27,1
"E01000834","E01000834",18,1
"E01000835","E01000835",56,1
"E01000836","E01000836",19,1
"E01000837","E01000837",31,1
"E01000838","E01000838",30,1
"E01000839","E01000839",25,1
"E01000840","E01000840",29,1
"E01000841","E01000841",30,1
"E01000842","E01000842",27,1
"E01000843","E01000843",33,1
"E01000844","E01000844",24,1
"E01000845","E01000843",1,0.0256410256410256
"E01000845","E01000845",38,0.974358974358974
"E01000846","E01000846",29,1
"E01000847","E01000847",26,1
"E01000848","E01000848",33,1
"E01000849","E01000848",2,0.0540540540540541
"E01000849","E01000849",35,0.945945945945946
"E01000850","E01000850",285,0.996503496503496
"E01000850","E01000854",1,0.0034965034965035
"E01000851","E01000850",4,0.0123076923076923
"E01000851","E01000851",316,0.972307692307692
"E01000851","E01000854",4,0.0123076923076923
"E01000851","E01004763",1,0.00307692307692308
"E01000853","E01000853",39,1
"E01000855","E01000855",161,1
"E01000856","E01000856",42,1
"E01000857","E01000857",18,1
"E01000858","E01000858",38,0.974358974358974
"E01000858","E01000906",1,0.0256410256410256
"E01000859","E01000859",44,1
"E01000860","E01000860",25,0.961538461538462
"E01000860","E01000862",1,0.0384615384615385
"E01000861","E01000861",43,1
"E01000862","E01000862",45,1
"E01000863","E01000861",1,0.015625
"E01000863","E01000863",63,0.984375
"E01000866","E01000866",40,1
"E01000867","E01000867",43,1
"E01000868","E01000868",21,1
"E01000869","E01000869",38,1
"E01000870","E01000870",26,1
"E01000871","E01000871",41,1
"E01000872","E01000872",33,0.970588235294118
"E01000872","E01000875",1,0.0294117647058824
"E01000873","E01000873",41,1
"E01000874","E01000874",34,1
"E01000875","E01000875",24,1
"E01000876","E01000876",23,1
"E01000877","E01000877",29,1
"E01000878","E01000878",37,1
"E01000879","E01000879",36,1
"E01000880","E01000879",1,0.03125
"E01000880","E01000880",31,0.96875
"E01000881","E01000881",36,0.972972972972973
"E01000881","E01000883",1,0.027027027027027
"E01000882","E01000882",36,1
"E01000883","E01000883",46,1
"E01000884","E01000884",29,1
"E01000885","E01000885",55,1
"E01000886","E01000886",27,1
"E01000887","E01000887",26,1
"E01000888","E01000888",25,1
"E01000889","E01000889",27,1
"E01000890","E01000890",14,1
"E01000891","E01000891",23,1
"E01000892","E01000890",1,0.0303030303030303
"E01000892","E01000892",32,0.96969696969697
"E01000893","E01000893",31,1
"E01000894","E01000894",127,0.976923076923077
"E01000894","E01000896",3,0.0230769230769231
"E01000895","E01000895",74,1
"E01000896","E01000896",40,1
"E01000897","E01000897",42,1
"E01000898","E01000897",1,0.024390243902439
"E01000898","E01000898",40,0.975609756097561
"E01000899","E01000136",1,0.0102040816326531
"E01000899","E01000899",97,0.989795918367347
"E01000900","E01000900",36,1
"E01000901","E01000901",37,1
"E01000902","E01000902",26,1
"E01000903","E01000903",27,1
"E01000904","E01000904",45,1
"E01000905","E01000902",1,0.0285714285714286
"E01000905","E01000905",34,0.971428571428571
"E01000906","E01000906",41,1
"E01000907","E01000907",21,1
"E01000908","E01000908",37,1
"E01000909","E01000908",1,0.0256410256410256
"E01000909","E01000909",38,0.974358974358974
"E01000910","E01000909",1,0.0277777777777778
"E01000910","E01000910",35,0.972222222222222
"E01000911","E01000911",27,1
"E01000912","E01000910",1,0.0285714285714286
"E01000912","E01000912",34,0.971428571428571
"E01000913","E01000913",77,1
"E01000914","E01000914",313,0.993650793650794
"E01000914","E01000917",1,0.00317460317460317
"E01000914","E01032740",1,0.00317460317460317
"E01000915","E01000915",54,0.981818181818182
"E01000915","E01000920",1,0.0181818181818182
"E01000916","E01000916",146,0.993197278911565
"E01000916","E01000920",1,0.00680272108843537
"E01000917","E01000914",1,0.0149253731343284
"E01000917","E01000916",1,0.0149253731343284
"E01000917","E01000917",65,0.970149253731343
"E01000918","E01000918",199,0.995
"E01000918","E01000919",1,0.005
"E01000919","E01000919",174,1
"E01000920","E01000915",2,0.0141843971631206
"E01000920","E01000920",139,0.985815602836879
"E01000921","E01000921",42,1
"E01000922","E01000922",304,1
"E01000923","E01000921",2,0.0487804878048781
"E01000923","E01000923",39,0.951219512195122
"E01000924","E01000924",30,0.967741935483871
"E01000924","E01000925",1,0.032258064516129
"E01000925","E01000925",24,1
"E01000926","E01000926",33,1
"E01000927","E01000927",37,1
"E01000928","E01000928",39,1
"E01000929","E01000929",36,1
"E01000930","E01000930",51,0.980769230769231
"E01000930","E01000933",1,0.0192307692307692
"E01000931","E01000931",34,1
"E01000932","E01000931",1,0.037037037037037
"E01000932","E01000932",26,0.962962962962963
"E01000933","E01000933",37,1
"E01000934","E01000934",30,1
"E01000935","E01000935",22,1
"E01000937","E01000937",31,0.96875
"E01000937","E01000941",1,0.03125
"E01000938","E01000938",64,1
"E01000939","E01000939",58,1
"E01000941","E01000939",1,0.0256410256410256
"E01000941","E01000941",37,0.948717948717949
"E01000941","E01000943",1,0.0256410256410256
"E01000942","E01000942",81,0.98780487804878
"E01000942","E01000943",1,0.0121951219512195
"E01000943","E01000937",2,0.0408163265306122
"E01000943","E01000942",1,0.0204081632653061
"E01000943","E01000943",46,0.938775510204082
"E01000944","E01000944",26,1
"E01000946","E01000946",82,0.976190476190476
"E01000946","E01000949",2,0.0238095238095238
"E01000947","E01000947",53,0.963636363636364
"E01000947","E01000948",2,0.0363636363636364
"E01000948","E01000863",1,0.024390243902439
"E01000948","E01000948",40,0.975609756097561
"E01000949","E01000949",23,1
"E01000951","E01000949",2,0.0952380952380952
"E01000951","E01000951",19,0.904761904761905
"E01000952","E01000952",26,0.962962962962963
"E01000952","E01000953",1,0.037037037037037
"E01000954","E01000954",26,1
"E01000955","E01000954",1,0.0303030303030303
"E01000955","E01000955",32,0.96969696969697
"E01000956","E01000955",1,0.0204081632653061
"E01000956","E01000956",48,0.979591836734694
"E01000957","E01000957",37,1
"E01000958","E01000958",53,1
"E01000959","E01000959",32,1
"E01000960","E01000960",45,0.978260869565217
"E01000960","E01000962",1,0.0217391304347826
"E01000961","E01000961",38,1
"E01000962","E01000962",26,0.962962962962963
"E01000962","E01000964",1,0.037037037037037
"E01000963","E01000963",58,1
"E01000964","E01000964",34,1
"E01000965","E01000965",30,1
"E01000966","E01000966",20,1
"E01000967","E01000967",35,1
"E01000968","E01000968",28,1
"E01000969","E01000969",50,0.980392156862745
"E01000969","E01000970",1,0.0196078431372549
"E01000970","E01000970",32,0.96969696969697
"E01000970","E01000973",1,0.0303030303030303
"E01000971","E01000971",24,1
"E01000972","E01000972",35,1
"E01000973","E01000973",46,1
"E01000974","E01000974",23,1
"E01000975","E01000975",45,1
"E01000976","E01000976",28,1
"E01000977","E01000977",30,1
"E01000978","E01000978",17,1
"E01000979","E01000979",28,1
"E01000980","E01000980",16,1
"E01000981","E01000981",23,1
"E01000982","E01000982",21,1
"E01000983","E01000983",31,1
"E01000984","E01000984",22,1
"E01000985","E01000985",25,1
"E01000986","E01000986",38,1
"E01000987","E01000987",21,1
"E01000989","E01000989",37,1
"E01000990","E01000990",19,1
"E01000991","E01000991",45,0.978260869565217
"E01000991","E01001134",1,0.0217391304347826
"E01000992","E01000992",29,1
"E01000993","E01000993",23,1
"E01000994","E01000994",18,1
"E01000995","E01000995",22,1
"E01000996","E01000996",17,1
"E01000997","E01000997",20,1
"E01000998","E01000998",15,1
"E01000999","E01000999",14,1
"E01001000","E01001000",19,1
"E01001001","E01001001",16,1
"E01001002","E01001002",14,1
"E01001003","E01001003",17,1
"E01001004","E01001004",24,1
"E01001005","E01001005",19,0.95
"E01001005","E01001009",1,0.05
"E01001006","E01001006",23,1
"E01001007","E01001007",21,1
"E01001008","E01001008",20,1
"E01001009","E01001009",22,1
"E01001010","E01001010",174,1
"E01001011","E01001005",1,0.0333333333333333
"E01001011","E01001011",29,0.966666666666667
"E01001012","E01001012",23,1
"E01001013","E01001013",39,1
"E01001015","E01001015",29,1
"E01001016","E01001016",32,1
"E01001017","E01001017",35,1
"E01001018","E01001018",38,1
"E01001019","E01001019",32,1
"E01001020","E01001020",37,1
"E01001021","E01001021",25,1
"E01001022","E01001022",38,1
"E01001023","E01001023",71,1
"E01001024","E01001024",38,1
"E01001025","E01001025",22,1
"E01001026","E01001026",30,1
"E01001027","E01001027",61,1
"E01001028","E01001028",46,1
"E01001029","E01001029",43,1
"E01001030","E01001030",26,1
"E01001031","E01001031",26,1
"E01001032","E01001032",28,1
"E01001033","E01001033",32,1
"E01001034","E01001034",29,1
"E01001035","E01001035",24,1
"E01001036","E01001036",45,1
"E01001037","E01001037",30,1
"E01001038","E01001036",1,0.0333333333333333
"E01001038","E01001038",29,0.966666666666667
"E01001039","E01001039",32,1
"E01001040","E01001040",30,1
"E01001041","E01001041",29,1
"E01001042","E01001042",46,1
"E01001044","E01001044",39,0.975
"E01001044","E01001049",1,0.025
"E01001046","E01001046",33,1
"E01001047","E01001043",2,0.0512820512820513
"E01001047","E01001047",37,0.948717948717949
"E01001049","E01001049",42,1
"E01001050","E01001050",26,1
"E01001051","E01001051",15,0.9375
"E01001051","E01001055",1,0.0625
"E01001052","E01001052",14,1
"E01001053","E01001053",20,1
"E01001054","E01001054",19,1
"E01001055","E01001055",21,1
"E01001056","E01001056",17,1
"E01001057","E01001057",21,1
"E01001058","E01001058",15,1
"E01001059","E01001059",19,1
"E01001060","E01001060",23,1
"E01001061","E01001061",26,0.962962962962963
"E01001061","E01001066",1,0.037037037037037
"E01001062","E01001062",37,1
"E01001063","E01001063",31,1
"E01001064","E01001064",38,1
"E01001065","E01001065",25,1
"E01001066","E01001066",17,1
"E01001067","E01001067",37,1
"E01001068","E01001068",38,1
"E01001069","E01001069",27,1
"E01001070","E01001070",40,1
"E01001071","E01001071",40,1
"E01001072","E01001072",45,1
"E01001073","E01001073",21,1
"E01001074","E01001074",34,1
"E01001075","E01001075",35,1
"E01001076","E01001076",30,1
"E01001077","E01001077",17,1
"E01001078","E01001078",18,1
"E01001079","E01001079",25,1
"E01001080","E01001080",25,1
"E01001081","E01001081",20,1
"E01001082","E01001082",23,1
"E01001083","E01001083",25,0.961538461538462
"E01001083","E01001157",1,0.0384615384615385
"E01001084","E01001084",45,1
"E01001085","E01001085",39,1
"E01001086","E01001086",21,1
"E01001087","E01001087",37,1
"E01001088","E01001088",24,1
"E01001089","E01001089",32,1
"E01001090","E01001090",30,1
"E01001091","E01001091",43,1
"E01001092","E01001092",54,1
"E01001093","E01001093",38,1
"E01001094","E01001094",49,1
"E01001095","E01001095",57,1
"E01001096","E01001096",33,1
"E01001097","E01001097",66,1
"E01001098","E01001098",29,1
"E01001099","E01001099",31,1
"E01001100","E01001100",23,1
"E01001101","E01001101",23,1
"E01001102","E01001102",41,1
"E01001103","E01001103",42,1
"E01001104","E01001104",42,1
"E01001105","E01001105",29,1
"E01001106","E01001106",28,1
"E01001107","E01001107",33,1
"E01001108","E01001107",1,0.024390243902439
"E01001108","E01001108",40,0.975609756097561
"E01001109","E01001109",44,1
"E01001110","E01001110",28,1
"E01001111","E01001111",24,1
"E01001112","E01001112",39,1
"E01001113","E01001112",1,0.0344827586206897
"E01001113","E01001113",28,0.96551724137931
"E01001114","E01001114",27,0.964285714285714
"E01001114","E01001116",1,0.0357142857142857
"E01001115","E01001115",24,1
"E01001116","E01001116",25,1
"E01001118","E01001118",32,1
"E01001119","E01001119",22,1
"E01001120","E01001120",25,1
"E01001121","E01001121",30,1
"E01001122","E01001122",35,1
"E01001123","E01001123",34,1
"E01001124","E01001124",27,1
"E01001125","E01001125",37,1
"E01001126","E01001119",1,0.0384615384615385
"E01001126","E01001126",25,0.961538461538462
"E01001127","E01001127",35,1
"E01001128","E01001128",27,1
"E01001129","E01001129",29,1
"E01001130","E01001130",22,1
"E01001131","E01001131",24,1
"E01001132","E01001132",32,1
"E01001133","E01001133",39,1
"E01001134","E01001134",47,1
"E01001135","E01001135",38,1
"E01001136","E01001136",39,0.975
"E01001136","E01001145",1,0.025
"E01001137","E01001137",50,1
"E01001138","E01001138",39,1
"E01001139","E01001139",29,1
"E01001140","E01001138",1,0.027027027027027
"E01001140","E01001140",36,0.972972972972973
"E01001141","E01001141",39,1
"E01001142","E01001142",30,1
"E01001143","E01001143",33,1
"E01001144","E01001144",50,1
"E01001145","E01001145",30,1
"E01001146","E01001146",18,0.9
"E01001146","E01001153",1,0.05
"E01001146","E01001158",1,0.05
"E01001147","E01001147",30,1
"E01001148","E01001148",22,1
"E01001149","E01001149",24,1
"E01001150","E01001150",31,1
"E01001151","E01001147",1,0.0384615384615385
"E01001151","E01001151",24,0.923076923076923
"E01001151","E01001152",1,0.0384615384615385
"E01001152","E01001152",20,1
"E01001153","E01001153",24,1
"E01001154","E01001154",28,1
"E01001155","E01001152",1,0.0416666666666667
"E01001155","E01001155",23,0.958333333333333
"E01001156","E01001156",28,1
"E01001157","E01001157",33,1
"E01001158","E01001158",37,1
"E01001159","E01001159",44,1
"E01001160","E01001160",29,1
"E01001161","E01001161",20,1
"E01001162","E01001162",38,1
"E01001163","E01001163",28,1
"E01001164","E01001164",61,1
"E01001165","E01001165",28,1
"E01001166","E01001166",39,1
"E01001167","E01001167",33,1
"E01001168","E01001168",28,1
"E01001169","E01001169",24,1
"E01001170","E01001170",31,1
"E01001171","E01001171",32,1
"E01001172","E01001172",46,1
"E01001173","E01001173",50,1
"E01001174","E01001174",20,1
"E01001175","E01001175",19,1
"E01001176","E01001176",21,1
"E01001177","E01001177",23,1
"E01001178","E01001178",19,1
"E01001179","E01001179",20,1
"E01001180","E01001180",23,1
"E01001181","E01001180",1,0.0357142857142857
"E01001181","E01001181",27,0.964285714285714
"E01001182","E01001182",22,1
"E01001183","E01001182",1,0.03125
"E01001183","E01001183",31,0.96875
"E01001184","E01001184",15,1
"E01001185","E01001185",31,1
"E01001186","E01001186",28,1
"E01001187","E01001187",28,1
"E01001188","E01001186",2,0.0769230769230769
"E01001188","E01001188",24,0.923076923076923
"E01001189","E01001189",14,1
"E01001190","E01001190",21,1
"E01001191","E01001191",33,1
"E01001192","E01001192",26,1
"E01001193","E01001193",20,1
"E01001194","E01001194",18,1
"E01001195","E01001195",36,1
"E01001196","E01001196",42,1
"E01001197","E01001197",30,1
"E01001198","E01001198",23,1
"E01001199","E01001199",26,1
"E01001200","E01001200",27,1
"E01001201","E01001201",27,1
"E01001202","E01001201",1,0.0185185185185185
"E01001202","E01001202",52,0.962962962962963
"E01001202","E01001203",1,0.0185185185185185
"E01001203","E01001203",20,1
"E01001204","E01001204",29,1
"E01001205","E01001205",24,1
"E01001206","E01001206",26,1
"E01001207","E01001207",176,1
"E01001208","E01001208",23,1
"E01001209","E01001209",32,1
"E01001210","E01001210",31,1
"E01001211","E01001211",30,1
"E01001212","E01001212",46,1
"E01001213","E01001213",26,1
"E01001214","E01001214",18,1
"E01001215","E01001215",37,1
"E01001216","E01001216",27,1
"E01001217","E01001217",16,1
"E01001218","E01001218",30,0.967741935483871
